method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_value
S2-knn,46,1000,1346.5516878117378,1.3465516878117378,1.3465516878117378,,0,0.0,0.002393007278442383,0.841,0.159,200,20.753954279272282
random,47,1000,163453.08406440835,163.45308406440836,150.85479024631348,,32,0.032,0.003786802291870117,0.519,0.481,200,12.197121356427091
treat_all,47,1000,696548.2999153405,696.5482999153405,571.8013698056878,,551,0.551,0.0022919178009033203,0.0,1.0,200,2.1439523396007845
F,47,1000,0.0,0.0,0.0,,0,0.0,0.0024895668029785156,0.924,0.076,200,20.029018655231894
S2-linear,47,1000,32039.711825480066,32.03971182548007,32.03971182548007,,0,0.0,0.002490997314453125,0.661,0.339,200,13.720091897120557
S2-lasso,47,1000,26263.032977536255,26.263032977536255,26.263032977536255,,0,0.0,0.0024483203887939453,0.671,0.329,200,14.934486662043108
S2-knn,47,1000,2.8895210642783713,0.002889521064278371,0.002889521064278371,,0,0.0,0.0025086402893066406,0.839,0.161,200,20.753954279272282
random,48,1000,201298.02220502414,201.29802220502415,157.93213937600706,,106,0.106,0.0037529468536376953,0.482,0.518,200,12.197121356427091
treat_all,48,1000,661248.4627664424,661.2484627664425,524.0444774110958,,588,0.588,0.0021855831146240234,0.0,1.0,200,2.1439523396007845
F,48,1000,0.0,0.0,0.0,,0,0.0,0.0024118423461914062,0.93,0.07,200,20.029018655231894
S2-linear,48,1000,56553.17743023554,56.55317743023554,56.55317743023554,,0,0.0,0.002456188201904297,0.646,0.354,200,13.720091897120557
S2-lasso,48,1000,51560.46765109242,51.56046765109242,51.56046765109242,,0,0.0,0.002398252487182617,0.649,0.351,200,14.934486662043108
S2-knn,48,1000,0.0,0.0,0.0,,0,0.0,0.0024709701538085938,0.836,0.164,200,20.753954279272282
random,49,1000,207039.54740131754,207.03954740131755,174.2120551040729,,74,0.074,0.0037338733673095703,0.461,0.539,200,12.197121356427091
treat_all,49,1000,693161.6909966832,693.1616909966832,542.4560917697717,,535,0.535,0.002240419387817383,0.0,1.0,200,2.1439523396007845
F,49,1000,19.668751509669708,0.019668751509669707,0.019668751509669707,,0,0.0,0.0024836063385009766,0.919,0.081,200,20.029018655231894
S2-linear,49,1000,19296.910653454022,19.296910653454024,19.296910653454024,,0,0.0,0.0024614334106445312,0.643,0.357,200,13.720091897120557
S2-lasso,49,1000,7966.8446593824265,7.966844659382426,7.966844659382426,,0,0.0,0.0024480819702148438,0.663,0.337,200,14.934486662043108
S2-knn,49,1000,5.5979646505115,0.0055979646505115,0.0055979646505115,,0,0.0,0.0024840831756591797,0.836,0.164,200,20.753954279272282
random,0,1000,155757.95225978474,155.75795225978473,143.43631555969924,,31,0.031,0.003828763961791992,0.509,0.491,500,12.197121356427091
treat_all,0,1000,673135.3494917059,673.1353494917059,539.087562761301,,540,0.54,0.0022704601287841797,0.0,1.0,500,2.1439523396007845
F,0,1000,280.8270112179972,0.2808270112179972,0.2808270112179972,,0,0.0,0.002552032470703125,0.912,0.088,500,19.26673598235872
S2-linear,0,1000,32.79859698632929,0.03279859698632929,0.03279859698632929,,0,0.0,0.002544879913330078,0.868,0.132,500,21.26110960188124
S2-lasso,0,1000,86.26831610852247,0.08626831610852247,0.08626831610852247,,0,0.0,0.002524137496948242,0.91,0.09,500,21.97401369455069
S2-knn,0,1000,411.3837327104277,0.4113837327104277,0.4113837327104277,,0,0.0,0.002505779266357422,0.972,0.028,500,21.744300989339788
random,1,1000,175568.02269690303,175.56802269690303,155.98393093991658,,51,0.051,0.003659963607788086,0.49,0.51,500,12.197121356427091
treat_all,1,1000,652576.2500789016,652.5762500789017,528.029542241522,,541,0.541,0.002155303955078125,0.0,1.0,500,2.1439523396007845
F,1,1000,14364.295560009996,14.364295560009996,14.364295560009996,,0,0.0,0.002256631851196289,0.908,0.092,500,19.26673598235872
S2-linear,1,1000,820.3221041885399,0.8203221041885399,0.8203221041885399,,0,0.0,0.0023946762084960938,0.852,0.148,500,21.26110960188124
S2-lasso,1,1000,15457.347743546985,15.457347743546984,15.457347743546984,,0,0.0,0.0022497177124023438,0.91,0.09,500,21.97401369455069
S2-knn,1,1000,45979.58916250996,45.97958916250996,45.97958916250996,,0,0.0,0.002227306365966797,0.97,0.03,500,21.744300989339788
random,2,1000,156071.3360240014,156.0713360240014,145.3442747483556,,26,0.026,0.0037233829498291016,0.503,0.497,500,12.197121356427091
treat_all,2,1000,674199.883425932,674.1998834259321,555.2555265858045,,529,0.529,0.002366781234741211,0.0,1.0,500,2.1439523396007845
F,2,1000,8.016137172813497,0.008016137172813497,0.008016137172813497,,0,0.0,0.00258636474609375,0.914,0.086,500,19.26673598235872
S2-linear,2,1000,12.835918204897785,0.012835918204897784,0.012835918204897784,,0,0.0,0.0024673938751220703,0.855,0.145,500,21.26110960188124
S2-lasso,2,1000,14.87427249408029,0.014874272494080291,0.014874272494080291,,0,0.0,0.0024521350860595703,0.903,0.097,500,21.97401369455069
S2-knn,2,1000,93.11645217387192,0.09311645217387192,0.09311645217387192,,0,0.0,0.002461671829223633,0.966,0.034,500,21.744300989339788
random,3,1000,199224.8263149948,199.2248263149948,170.45900660320055,,70,0.07,0.0036773681640625,0.491,0.509,500,12.197121356427091
treat_all,3,1000,706124.1851311645,706.1241851311645,565.2843797228707,,561,0.561,0.0021462440490722656,0.0,1.0,500,2.1439523396007845
F,3,1000,139.151615914004,0.139151615914004,0.139151615914004,,0,0.0,0.0024559497833251953,0.916,0.084,500,19.26673598235872
S2-linear,3,1000,364.08350072143355,0.36408350072143353,0.36408350072143353,,0,0.0,0.002446889877319336,0.858,0.142,500,21.26110960188124
S2-lasso,3,1000,814.5087283113846,0.8145087283113847,0.8145087283113847,,0,0.0,0.002444028854370117,0.907,0.093,500,21.97401369455069
S2-knn,3,1000,6327.7162640485185,6.327716264048519,6.327716264048519,,0,0.0,0.0023479461669921875,0.975,0.025,500,21.744300989339788
random,4,1000,140511.1536472406,140.5111536472406,124.80569804045048,,40,0.04,0.0036721229553222656,0.504,0.496,500,12.197121356427091
treat_all,4,1000,634025.2931005989,634.0252931005989,481.8191380760083,,544,0.544,0.002135753631591797,0.0,1.0,500,2.1439523396007845
F,4,1000,11.750767505664932,0.011750767505664932,0.011750767505664932,,0,0.0,0.002439260482788086,0.899,0.101,500,19.26673598235872
S2-linear,4,1000,23.443280463497544,0.023443280463497543,0.023443280463497543,,0,0.0,0.002443075180053711,0.854,0.146,500,21.26110960188124
S2-lasso,4,1000,30.230851882029317,0.030230851882029317,0.030230851882029317,,0,0.0,0.0024263858795166016,0.884,0.116,500,21.97401369455069
S2-knn,4,1000,14056.05356335929,14.05605356335929,14.05605356335929,,0,0.0,0.0023283958435058594,0.972,0.028,500,21.744300989339788
random,5,1000,202286.15441116097,202.28615441116096,155.0731153275392,,109,0.109,0.003662109375,0.473,0.527,500,12.197121356427091
treat_all,5,1000,659237.0559170617,659.2370559170618,515.0684284736575,,582,0.582,0.0021064281463623047,0.0,1.0,500,2.1439523396007845
F,5,1000,0.0,0.0,0.0,,0,0.0,0.002446413040161133,0.914,0.086,500,19.26673598235872
S2-linear,5,1000,0.14666228099810663,0.00014666228099810663,0.00014666228099810663,,0,0.0,0.0024404525756835938,0.864,0.136,500,21.26110960188124
S2-lasso,5,1000,0.14666228099810663,0.00014666228099810663,0.00014666228099810663,,0,0.0,0.002433300018310547,0.893,0.107,500,21.97401369455069
S2-knn,5,1000,594.6967889707514,0.5946967889707514,0.5946967889707514,,0,0.0,0.0024170875549316406,0.964,0.036,500,21.744300989339788
random,6,1000,183611.15162593333,183.61115162593333,145.1813996566078,,89,0.089,0.003627300262451172,0.501,0.499,500,12.197121356427091
treat_all,6,1000,681125.5773449021,681.1255773449021,535.2418286906575,,590,0.59,0.002084016799926758,0.0,1.0,500,2.1439523396007845
F,6,1000,21576.960152278138,21.576960152278136,21.576960152278136,,0,0.0,0.002290964126586914,0.927,0.073,500,19.26673598235872
S2-linear,6,1000,5744.278252804794,5.7442782528047935,5.7442782528047935,,0,0.0,0.0023517608642578125,0.858,0.142,500,21.26110960188124
S2-lasso,6,1000,12533.555538880486,12.533555538880487,12.533555538880487,,0,0.0,0.0023272037506103516,0.892,0.108,500,21.97401369455069
S2-knn,6,1000,37158.48871012911,37.15848871012911,37.15848871012911,,0,0.0,0.002240419387817383,0.963,0.037,500,21.744300989339788
random,7,1000,108691.41634121718,108.69141634121718,103.68051186302579,,12,0.012,0.0037360191345214844,0.504,0.496,500,12.197121356427091
treat_all,7,1000,605705.8398794618,605.7058398794618,447.9897775576923,,516,0.516,0.002196788787841797,0.0,1.0,500,2.1439523396007845
F,7,1000,45.76145116177858,0.04576145116177858,0.04576145116177858,,0,0.0,0.0024750232696533203,0.924,0.076,500,19.26673598235872
S2-linear,7,1000,7.106420869414158,0.007106420869414158,0.007106420869414158,,0,0.0,0.0024862289428710938,0.854,0.146,500,21.26110960188124
S2-lasso,7,1000,0.12725346490746814,0.00012725346490746815,0.00012725346490746815,,0,0.0,0.0024824142456054688,0.899,0.101,500,21.97401369455069
S2-knn,7,1000,14.135186563489238,0.014135186563489239,0.014135186563489239,,0,0.0,0.002481698989868164,0.968,0.032,500,21.744300989339788
random,8,1000,125570.38562932872,125.57038562932873,120.07364993705175,,14,0.014,0.003713369369506836,0.532,0.468,500,12.197121356427091
treat_all,8,1000,660508.6603665653,660.5086603665653,529.7907102520498,,546,0.546,0.0021882057189941406,0.0,1.0,500,2.1439523396007845
F,8,1000,1781.3135325572964,1.7813135325572964,1.7813135325572964,,0,0.0,0.0024814605712890625,0.921,0.079,500,19.26673598235872
S2-linear,8,1000,552.7939188789736,0.5527939188789737,0.5527939188789737,,0,0.0,0.002494335174560547,0.87,0.13,500,21.26110960188124
S2-lasso,8,1000,935.2331537888431,0.9352331537888431,0.9352331537888431,,0,0.0,0.002564668655395508,0.9,0.1,500,21.97401369455069
S2-knn,8,1000,3595.788265900773,3.5957882659007727,3.5957882659007727,,0,0.0,0.0023796558380126953,0.977,0.023,500,21.744300989339788
random,9,1000,200851.86227751384,200.85186227751385,165.21960286611585,,85,0.085,0.0036253929138183594,0.502,0.498,500,12.197121356427091
treat_all,9,1000,708966.9393228278,708.9669393228279,576.2333776528698,,587,0.587,0.0020956993103027344,0.0,1.0,500,2.1439523396007845
F,9,1000,3489.3579447268567,3.489357944726857,3.489357944726857,,0,0.0,0.002357959747314453,0.905,0.095,500,19.26673598235872
S2-linear,9,1000,1207.9790269661162,1.2079790269661161,1.2079790269661161,,0,0.0,0.002377748489379883,0.853,0.147,500,21.26110960188124
S2-lasso,9,1000,4140.318752385,4.140318752385,4.140318752385,,0,0.0,0.0023543834686279297,0.902,0.098,500,21.97401369455069
S2-knn,9,1000,14194.142104792483,14.194142104792483,14.194142104792483,,0,0.0,0.002262115478515625,0.97,0.03,500,21.744300989339788
random,10,1000,206420.69620177,206.42069620177,165.7609798124251,,90,0.09,0.003645181655883789,0.483,0.517,500,12.197121356427091
treat_all,10,1000,697476.3386858259,697.4763386858259,545.0819527965328,,573,0.573,0.002087116241455078,0.0,1.0,500,2.1439523396007845
F,10,1000,4.549737405519734,0.004549737405519734,0.004549737405519734,,0,0.0,0.002397775650024414,0.919,0.081,500,19.26673598235872
S2-linear,10,1000,4.549737405519734,0.004549737405519734,0.004549737405519734,,0,0.0,0.0024013519287109375,0.869,0.131,500,21.26110960188124
S2-lasso,10,1000,4.549737405519734,0.004549737405519734,0.004549737405519734,,0,0.0,0.0024170875549316406,0.909,0.091,500,21.97401369455069
S2-knn,10,1000,7236.318430018742,7.236318430018742,7.236318430018742,,0,0.0,0.002338409423828125,0.97,0.03,500,21.744300989339788
random,11,1000,145456.7198686626,145.4567198686626,140.3376311030639,,13,0.013,0.0036797523498535156,0.52,0.48,500,12.197121356427091
treat_all,11,1000,695207.8100719964,695.2078100719964,553.3622306334681,,533,0.533,0.002149343490600586,0.0,1.0,500,2.1439523396007845
F,11,1000,170.62096196778623,0.17062096196778623,0.17062096196778623,,0,0.0,0.0024373531341552734,0.906,0.094,500,19.26673598235872
S2-linear,11,1000,0.822400493561247,0.000822400493561247,0.000822400493561247,,0,0.0,0.002435922622680664,0.857,0.143,500,21.26110960188124
S2-lasso,11,1000,17.05713582222144,0.01705713582222144,0.01705713582222144,,0,0.0,0.002427816390991211,0.902,0.098,500,21.97401369455069
S2-knn,11,1000,5122.262470327929,5.122262470327929,5.122262470327929,,0,0.0,0.0023686885833740234,0.965,0.035,500,21.744300989339788
random,12,1000,154975.90468594158,154.97590468594157,137.5542002340137,,43,0.043,0.0036399364471435547,0.505,0.495,500,12.197121356427091
treat_all,12,1000,653128.7702595042,653.1287702595042,520.7840889297278,,548,0.548,0.0020895004272460938,0.0,1.0,500,2.1439523396007845
F,12,1000,393.69410957306485,0.39369410957306483,0.39369410957306483,,0,0.0,0.0023899078369140625,0.911,0.089,500,19.26673598235872
S2-linear,12,1000,310.1654869086365,0.31016548690863655,0.31016548690863655,,0,0.0,0.0023992061614990234,0.859,0.141,500,21.26110960188124
S2-lasso,12,1000,334.74134142321066,0.33474134142321066,0.33474134142321066,,0,0.0,0.002403736114501953,0.9,0.1,500,21.97401369455069
S2-knn,12,1000,8935.871208647508,8.935871208647509,8.935871208647509,,0,0.0,0.002325296401977539,0.965,0.035,500,21.744300989339788
random,13,1000,193011.8423916673,193.0118423916673,154.24967342391977,,90,0.09,0.0036783218383789062,0.477,0.523,500,12.197121356427091
treat_all,13,1000,663743.1805892583,663.7431805892584,509.5163964689887,,567,0.567,0.002099275588989258,0.0,1.0,500,2.1439523396007845
F,13,1000,40.3805484481809,0.040380548448180904,0.040380548448180904,,0,0.0,0.0024170875549316406,0.907,0.093,500,19.26673598235872
S2-linear,13,1000,69.62124453453502,0.06962124453453503,0.06962124453453503,,0,0.0,0.002421140670776367,0.864,0.136,500,21.26110960188124
S2-lasso,13,1000,72.96759759661066,0.07296759759661066,0.07296759759661066,,0,0.0,0.0024285316467285156,0.91,0.09,500,21.97401369455069
S2-knn,13,1000,722.2761146440995,0.7222761146440995,0.7222761146440995,,0,0.0,0.002383708953857422,0.973,0.027,500,21.744300989339788
random,14,1000,181114.9765548236,181.1149765548236,169.27766107203314,,32,0.032,0.0037298202514648438,0.503,0.497,500,12.197121356427091
treat_all,14,1000,701185.0366679451,701.185036667945,582.108690561215,,535,0.535,0.002161741256713867,0.0,1.0,500,2.1439523396007845
F,14,1000,34.87903352006967,0.03487903352006967,0.03487903352006967,,0,0.0,0.002480030059814453,0.915,0.085,500,19.26673598235872
S2-linear,14,1000,0.8897854654322315,0.0008897854654322314,0.0008897854654322314,,0,0.0,0.002460956573486328,0.855,0.145,500,21.26110960188124
S2-lasso,14,1000,12.247810193089052,0.012247810193089051,0.012247810193089051,,0,0.0,0.0024602413177490234,0.903,0.097,500,21.97401369455069
S2-knn,14,1000,212.66672394214197,0.21266672394214198,0.21266672394214198,,0,0.0,0.002472400665283203,0.972,0.028,500,21.744300989339788
random,15,1000,133436.6992383413,133.4366992383413,131.2387821828777,,6,0.006,0.0036449432373046875,0.523,0.477,500,12.197121356427091
treat_all,15,1000,640730.5898122464,640.7305898122464,520.252610725721,,529,0.529,0.0022656917572021484,0.0,1.0,500,2.1439523396007845
F,15,1000,0.23303619370716966,0.00023303619370716966,0.00023303619370716966,,0,0.0,0.002411365509033203,0.918,0.082,500,19.26673598235872
S2-linear,15,1000,2.09825577719637,0.00209825577719637,0.00209825577719637,,0,0.0,0.002410411834716797,0.85,0.15,500,21.26110960188124
S2-lasso,15,1000,3.22815625200882,0.00322815625200882,0.00322815625200882,,0,0.0,0.002437591552734375,0.896,0.104,500,21.97401369455069
S2-knn,15,1000,1866.3483488597556,1.8663483488597556,1.8663483488597556,,0,0.0,0.002374410629272461,0.974,0.026,500,21.744300989339788
random,16,1000,115539.4442652433,115.5394442652433,111.44243524771342,,10,0.01,0.003718852996826172,0.497,0.503,500,12.197121356427091
treat_all,16,1000,627305.3332147074,627.3053332147074,486.5550606990829,,507,0.507,0.002206563949584961,0.0,1.0,500,2.1439523396007845
F,16,1000,0.0,0.0,0.0,,0,0.0,0.002525806427001953,0.927,0.073,500,19.26673598235872
S2-linear,16,1000,0.5475862649767862,0.0005475862649767861,0.0005475862649767861,,0,0.0,0.002511262893676758,0.872,0.128,500,21.26110960188124
S2-lasso,16,1000,0.5475862649767862,0.0005475862649767861,0.0005475862649767861,,0,0.0,0.0025146007537841797,0.903,0.097,500,21.97401369455069
S2-knn,16,1000,0.0,0.0,0.0,,0,0.0,0.0024847984313964844,0.967,0.033,500,21.744300989339788
random,17,1000,138634.67953500705,138.63467953500705,128.82095030397923,,23,0.023,0.0037403106689453125,0.498,0.502,500,12.197121356427091
treat_all,17,1000,654641.6609505829,654.641660950583,513.0342970106116,,521,0.521,0.0022017955780029297,0.0,1.0,500,2.1439523396007845
F,17,1000,1.0581236661448457,0.0010581236661448457,0.0010581236661448457,,0,0.0,0.0024852752685546875,0.892,0.108,500,19.26673598235872
S2-linear,17,1000,0.0,0.0,0.0,,0,0.0,0.002494335174560547,0.851,0.149,500,21.26110960188124
S2-lasso,17,1000,0.0,0.0,0.0,,0,0.0,0.002513408660888672,0.892,0.108,500,21.97401369455069
S2-knn,17,1000,0.0,0.0,0.0,,0,0.0,0.002511739730834961,0.966,0.034,500,21.744300989339788
random,18,1000,150575.6709708243,150.57567097082432,139.69106715996216,,29,0.029,0.0036737918853759766,0.517,0.483,500,12.197121356427091
treat_all,18,1000,643255.0449234799,643.2550449234799,523.5190602198134,,546,0.546,0.002072572708129883,0.0,1.0,500,2.1439523396007845
F,18,1000,97.08175589721321,0.09708175589721321,0.09708175589721321,,0,0.0,0.0023756027221679688,0.901,0.099,500,19.26673598235872
S2-linear,18,1000,87.80110433862758,0.08780110433862758,0.08780110433862758,,0,0.0,0.002378225326538086,0.847,0.153,500,21.26110960188124
S2-lasso,18,1000,538.2979221823678,0.5382979221823677,0.5382979221823677,,0,0.0,0.002365589141845703,0.901,0.099,500,21.97401369455069
S2-knn,18,1000,4269.4510777107025,4.269451077710703,4.269451077710703,,0,0.0,0.0023224353790283203,0.973,0.027,500,21.744300989339788
random,19,1000,164217.35364486478,164.21735364486477,142.10900801998264,,55,0.055,0.0036563873291015625,0.512,0.488,500,12.197121356427091
treat_all,19,1000,662190.1515407747,662.1901515407748,526.5919794500222,,567,0.567,0.002075672149658203,0.0,1.0,500,2.1439523396007845
F,19,1000,6410.87563386332,6.41087563386332,6.41087563386332,,0,0.0,0.0023355484008789062,0.911,0.089,500,19.26673598235872
S2-linear,19,1000,2713.6729658008308,2.7136729658008307,2.7136729658008307,,0,0.0,0.0023746490478515625,0.851,0.149,500,21.26110960188124
